,Unnamed: 0,key,bandera_id,lat,lng,sucursalnombre,id_,sucursaltipo,provincia,promo1_descripcion,promo1_precio,preciolista,promo2_descripcion,promo2_precio,actualizadohoy,direccion,banderadescripcion,localidad,comerciorazonsocial,comercioid,marca,nombre,presentacion,fecha,Cluster
1075617,1075617,sucursales,1,-37.3954,-68.92306,RINCON DE LOS SAUCES 2,7790070507389,Supermercado,AR-Q,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,395.25,465.0,,,True,Belgrano 1419,La Anonima,Rincon de los Sauces,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075618,1075618,sucursales,1,-41.1015,-71.44459,BARILOCHE 5,7790070507389,Supermercado,AR-R,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,383.35,451.0,,,True,Av. Bustillo Km 13 12974,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075619,1075619,sucursales,1,-45.92969,-67.57155,RADA TILLY,7790070507389,Supermercado,AR-U,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,383.35,451.0,,,True,Luque 1200,La Anonima,Rada Tilly,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075620,1075620,sucursales,1,-38.94792,-68.22579,PLOTTIER,7790070507389,Supermercado,AR-Q,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,San Martin 507,La Anonima,Plottier,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075621,1075621,sucursales,1,-51.63847,-69.21997,RIO GALLEGOS 6,7790070507389,Supermercado,AR-Z,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,383.35,451.0,,,True,Juan Jose Paso 1475,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075622,1075622,sucursales,1,-36.78374,-59.85291,AZUL,7790070507389,Supermercado,AR-B,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,Monseñor Caneva 560,La Anonima,Azul,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075623,1075623,sucursales,1,-46.80191,-67.94655,PICO TRUNCADO 2,7790070507389,Supermercado,AR-Z,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,395.25,465.0,,,True,20 De Noviembre 451,La Anonima,Pico Truncado,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075624,1075624,sucursales,1,-37.88435,-67.79886,CATRIEL 2,7790070507389,Supermercado,AR-R,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,395.25,465.0,,,True,Ing. Eduardo Garro 538,La Anonima,Catriel,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075625,1075625,sucursales,1,-42.91426,-71.29899,ESQUEL 3,7790070507389,Supermercado,AR-U,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,395.25,465.0,,,True,Av. Holdich 424,La Anonima,Esquel,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075626,1075626,sucursales,1,-49.30339,-67.7518,SAN JULIAN,7790070507389,Supermercado,AR-Z,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,395.25,465.0,,,True,Darwin 2371,La Anonima,San Julian,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075628,1075628,sucursales,1,-51.62891,-69.23756,RIO GALLEGOS 7,7790070507389,Supermercado,AR-Z,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,383.35,451.0,,,True,Corrientes 1308,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075629,1075629,sucursales,1,-51.61964,-69.22224,RIO GALLEGOS 9,7790070507389,Supermercado,AR-Z,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,383.35,451.0,,,True,Estrada 108,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075630,1075630,sucursales,1,-51.57563,-72.21356,28 DE NOVIEMBRE 2,7790070507389,Supermercado,AR-Z,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,395.25,465.0,,,True,Ruta Nacional 40 Km 389,La Anonima,28 de Noviembre,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075631,1075631,sucursales,1,-40.14351,-71.30282,SAN MARTIN DE LOS ANDES II,7790070507389,Supermercado,AR-Q,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,383.35,451.0,,,True,Ruta 40 Km 2216.6 ,La Anonima,San Martin de los Andes,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075632,1075632,sucursales,1,-38.82733,-68.14441,CENTENARIO,7790070507389,Supermercado,AR-Q,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,Avenida Del Libertador 75,La Anonima,Centenario,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075633,1075633,sucursales,1,-46.58337,-70.93723,PERITO MORENO,7790070507389,Supermercado,AR-Z,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,395.25,465.0,,,True,Hipolito Irigoyen 2371,La Anonima,Perito Moreno,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075634,1075634,sucursales,1,-39.29873,-65.64802,CHOELE CHOEL,7790070507389,Supermercado,AR-R,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,Hector Gil 64,La Anonima,Choele Choel,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075635,1075635,sucursales,1,-30.72523,-62.00968,MORTEROS,7790070507389,Supermercado,AR-X,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,Bv 9 De Julio 2339,La Anonima,Morteros,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075636,1075636,sucursales,2,-38.94616,-68.05817,TOPSY 01,7790070507389,Supermercado,AR-Q,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,Av. San Juan 51,Topsy,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075637,1075637,sucursales,2,-38.9571,-68.22889,TOPSY 10,7790070507389,Supermercado,AR-Q,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,Buenos Aires 179,Topsy,Plottier,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075638,1075638,sucursales,2,-38.95066,-68.08955,TOPSY 17,7790070507389,Supermercado,AR-Q,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,Belgrano 2186,Topsy,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075639,1075639,sucursales,2,-38.82925,-68.06397,TOPSY 19,7790070507389,Supermercado,AR-R,15% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,371.45,437.0,,,True,General Roca 224,Topsy,Cinco Saltos,S.A. Importadora y Exportadora de la Patagonia,2,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1075640,1075640,sucursales,1,-41.13139,-71.36124,BARILOCHE 3,7790387015607,Supermercado,AR-R,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Av. De Los Pioneros 4400,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075641,1075641,sucursales,1,-38.95934,-68.05082,NEUQUEN,7790387015607,Supermercado,AR-Q,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,527.2,659.0,,,True,Bahia Blanca 371,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075642,1075642,sucursales,1,-38.93369,-68.00103,CIPOLLETTI,7790387015607,Supermercado,AR-R,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,527.2,659.0,,,True,Mariano Moreno 75,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075643,1075643,sucursales,1,-41.13545,-71.30874,BARILOCHE,7790387015607,Supermercado,AR-R,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Gdor.Quaglia 311,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075644,1075644,sucursales,1,-41.14,-71.30168,BARILOCHE 2,7790387015607,Hipermercado,AR-R,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Albarracin 601,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075645,1075645,sucursales,1,-39.03638,-67.57766,GENERAL ROCA,7790387015607,Supermercado,AR-R,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,527.2,659.0,,,True,Av. Roca 790,La Anonima,General Roca,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075647,1075647,sucursales,1,-40.81547,-62.9884,VIEDMA,7790387015607,Supermercado,AR-R,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,527.2,659.0,,,True,Rivadavia 450,La Anonima,Viedma,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075648,1075648,sucursales,1,-43.24702,-65.31071,TRELEW,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Belgrano 292,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075649,1075649,sucursales,1,-43.30254,-65.1044,RAWSON,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Luis Costa 172,La Anonima,Rawson,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075650,1075650,sucursales,1,-42.76422,-65.03623,PUERTO MADRYN,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,H.Yrigoyen 76,La Anonima,Puerto Madryn,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075651,1075651,sucursales,1,-42.9143,-71.32276,ESQUEL,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,567.2,709.0,,,True,Roca 710,La Anonima,Esquel,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075652,1075652,sucursales,1,-43.26212,-65.29349,TRELEW FONTANA,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,H.Yrigoyen 1650,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075653,1075653,sucursales,1,-42.91166,-71.31968,AUTO SERVICE ESQUEL,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,567.2,709.0,,,True,Av. Fontana 705,La Anonima,Esquel,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075654,1075654,sucursales,1,-41.96276,-71.53524,EL BOLSON,7790387015607,Supermercado,AR-R,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,567.2,709.0,,,True,San Martin 2934,La Anonima,El Bolson,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075655,1075655,sucursales,1,-43.2511,-65.32356,AUTOSERV.2 TRELEW,7790387015607,Autoservicio,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Av. La Plata 1027,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075656,1075656,sucursales,1,-45.8687,-67.50227,COMODORO RIVADAVIA,7790387015607,Hipermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,13 De Diciembre 150,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075657,1075657,sucursales,1,-45.86105,-67.47518,FILIAL SAN MARTIN,7790387015607,Hipermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,San Martin 100,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075658,1075658,sucursales,1,-45.83675,-67.47832,GRAL.MOSCONI KM.3,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Fco.De Viedma 23,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075659,1075659,sucursales,1,-45.86043,-67.49884,A.SERV.N 1 COM.RIVADAVIA,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Alem 962,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075660,1075660,sucursales,1,-45.87519,-67.51911,A.SERV.N 2 COM.RIVADAVIA,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Atahualpa Yupanqui 400,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075661,1075661,sucursales,1,-46.44789,-67.52006,CALETA OLIVIA,7790387015607,Hipermercado,AR-Z,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Av. Del Trabajo 469,La Anonima,Caleta Olivia,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075662,1075662,sucursales,1,-46.44466,-67.52854,CALETA OLIVIA 2,7790387015607,Supermercado,AR-Z,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Belgrano 515,La Anonima,Caleta Olivia,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075663,1075663,sucursales,1,-51.62095,-69.21631,RIO GALLEGOS,7790387015607,Supermercado,AR-Z,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Av. Roca 973,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075664,1075664,sucursales,1,-53.7863,-67.70084,RIO GRANDE,7790387015607,Supermercado,AR-V,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,524.0,655.0,,,True,San Martin 553,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075665,1075665,sucursales,1,-53.76949,-67.71694,AUTOSERVICIO RIO GRANDE,7790387015607,Supermercado,AR-V,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,524.0,655.0,,,True,Viedma 841,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075666,1075666,sucursales,1,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,7790387015607,Supermercado,AR-V,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,524.0,655.0,,,True,25 De Mayo 1926,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075667,1075667,sucursales,1,-54.79809,-68.27878,USHUAIA,7790387015607,Hipermercado,AR-V,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,524.0,655.0,,,True,Perito Moreno 1550,La Anonima,Ushuaia,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075668,1075668,sucursales,1,-39.02747,-67.56573,AUTOSERVICIO ROCA,7790387015607,Autoservicio,AR-R,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,527.2,659.0,,,True,San Martin 96,La Anonima,General Roca,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075669,1075669,sucursales,1,-51.64137,-69.2288,AUTOSERVICIO R.GALLEGOS,7790387015607,Supermercado,AR-Z,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Santa Cruz 220,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
1075670,1075670,sucursales,1,-43.26799,-65.29839,AUTOSERV.3 TRELEW,7790387015607,Supermercado,AR-U,20% de descuento con cualquier medio de pago - Vigencia: Desde el 24/08/2022 Hasta el 04/09/2022 - Stock: Hasta agotar stock.,548.0,685.0,,,True,Pellegrini 1694,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-24,Cluster 3
